tick,sim_time,ambient_temp_c,wind_speed_kmh,readiness,network_online,vehicle_id,lat,lon,speed_kmh,heading_deg,fuel_pct,battery_pct,engine_temp_c,vehicle_status
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,VEH-01-SNOWCAT,-69.752073,39.581555,17.3,165.5,95.86399999999999,99.99,79.6,IN_TRANSIT
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,20.0,AVAILABLE
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,20.0,AVAILABLE
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,20.0,AVAILABLE
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,20.0,AVAILABLE
6,Day 01 00:06,-25.05,14.7,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
6,Day 01 00:06,-25.05,14.7,NOMINAL,True,VEH-01-SNOWCAT,-69.754087,39.583065,16.8,165.5,95.732,99.98,79.9,IN_TRANSIT
6,Day 01 00:06,-25.05,14.7,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
6,Day 01 00:06,-25.05,14.7,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
6,Day 01 00:06,-25.05,14.7,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
6,Day 01 00:06,-25.05,14.7,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
7,Day 01 00:07,-24.87,14.5,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
7,Day 01 00:07,-24.87,14.5,NOMINAL,True,VEH-01-SNOWCAT,-69.756052,39.584539,16.4,165.5,95.6,99.97,79.8,IN_TRANSIT
7,Day 01 00:07,-24.87,14.5,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
7,Day 01 00:07,-24.87,14.5,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
7,Day 01 00:07,-24.87,14.5,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
7,Day 01 00:07,-24.87,14.5,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
8,Day 01 00:08,-24.82,14.9,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
8,Day 01 00:08,-24.82,14.9,NOMINAL,True,VEH-01-SNOWCAT,-69.758114,39.586085,17.2,165.5,95.464,99.96,81.1,IN_TRANSIT
8,Day 01 00:08,-24.82,14.9,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
8,Day 01 00:08,-24.82,14.9,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
8,Day 01 00:08,-24.82,14.9,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
8,Day 01 00:08,-24.82,14.9,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
9,Day 01 00:09,-24.9,14.1,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
9,Day 01 00:09,-24.9,14.1,NOMINAL,True,VEH-01-SNOWCAT,-69.760211,39.587658,17.5,165.5,95.324,99.95,80.6,IN_TRANSIT
9,Day 01 00:09,-24.9,14.1,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
9,Day 01 00:09,-24.9,14.1,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
9,Day 01 00:09,-24.9,14.1,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
9,Day 01 00:09,-24.9,14.1,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
10,Day 01 00:10,-25.03,13.3,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
10,Day 01 00:10,-25.03,13.3,NOMINAL,True,VEH-01-SNOWCAT,-69.762321,39.58924,17.6,165.5,95.184,99.94,80.4,IN_TRANSIT
10,Day 01 00:10,-25.03,13.3,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
10,Day 01 00:10,-25.03,13.3,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
10,Day 01 00:10,-25.03,13.3,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
10,Day 01 00:10,-25.03,13.3,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
11,Day 01 00:11,-25.13,13.5,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
11,Day 01 00:11,-25.13,13.5,NOMINAL,True,VEH-01-SNOWCAT,-69.764358,39.590769,17.0,165.5,95.048,99.93,80.1,IN_TRANSIT
11,Day 01 00:11,-25.13,13.5,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
11,Day 01 00:11,-25.13,13.5,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
11,Day 01 00:11,-25.13,13.5,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
11,Day 01 00:11,-25.13,13.5,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
12,Day 01 00:12,-25.1,14.2,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
12,Day 01 00:12,-25.1,14.2,NOMINAL,True,VEH-01-SNOWCAT,-69.766384,39.592288,16.9,165.5,94.91199999999999,99.92,80.1,IN_TRANSIT
12,Day 01 00:12,-25.1,14.2,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
12,Day 01 00:12,-25.1,14.2,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
12,Day 01 00:12,-25.1,14.2,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
12,Day 01 00:12,-25.1,14.2,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
13,Day 01 00:13,-25.01,12.7,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
13,Day 01 00:13,-25.01,12.7,NOMINAL,True,VEH-01-SNOWCAT,-69.768373,39.59378,16.6,165.5,94.78,99.91,79.8,IN_TRANSIT
13,Day 01 00:13,-25.01,12.7,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
13,Day 01 00:13,-25.01,12.7,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
13,Day 01 00:13,-25.01,12.7,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
13,Day 01 00:13,-25.01,12.7,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
14,Day 01 00:14,-25.11,12.4,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
14,Day 01 00:14,-25.11,12.4,NOMINAL,True,VEH-01-SNOWCAT,-69.77059,39.595443,18.5,165.5,94.632,99.9,79.6,IN_TRANSIT
14,Day 01 00:14,-25.11,12.4,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
14,Day 01 00:14,-25.11,12.4,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
14,Day 01 00:14,-25.11,12.4,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
14,Day 01 00:14,-25.11,12.4,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
15,Day 01 00:15,-24.96,10.7,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
15,Day 01 00:15,-24.96,10.7,NOMINAL,True,VEH-01-SNOWCAT,-69.772604,39.596953,16.8,165.5,94.5,99.89,80.1,IN_TRANSIT
15,Day 01 00:15,-24.96,10.7,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
15,Day 01 00:15,-24.96,10.7,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
15,Day 01 00:15,-24.96,10.7,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
15,Day 01 00:15,-24.96,10.7,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
16,Day 01 00:16,-24.87,11.4,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
16,Day 01 00:16,-24.87,11.4,NOMINAL,True,VEH-01-SNOWCAT,-69.774737,39.598553,17.8,165.5,94.36,99.88,79.8,IN_TRANSIT
16,Day 01 00:16,-24.87,11.4,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
16,Day 01 00:16,-24.87,11.4,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
16,Day 01 00:16,-24.87,11.4,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
16,Day 01 00:16,-24.87,11.4,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
17,Day 01 00:17,-24.94,12.3,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
17,Day 01 00:17,-24.94,12.3,NOMINAL,True,VEH-01-SNOWCAT,-69.776751,39.600063,16.8,165.5,94.228,99.87,79.4,IN_TRANSIT
17,Day 01 00:17,-24.94,12.3,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
17,Day 01 00:17,-24.94,12.3,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
17,Day 01 00:17,-24.94,12.3,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
17,Day 01 00:17,-24.94,12.3,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
18,Day 01 00:18,-25.11,11.4,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
18,Day 01 00:18,-25.11,11.4,NOMINAL,True,VEH-01-SNOWCAT,-69.778848,39.601636,17.5,165.5,94.08800000000001,99.86,80.1,IN_TRANSIT
18,Day 01 00:18,-25.11,11.4,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
18,Day 01 00:18,-25.11,11.4,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
18,Day 01 00:18,-25.11,11.4,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
18,Day 01 00:18,-25.11,11.4,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
19,Day 01 00:19,-25.01,11.0,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
19,Day 01 00:19,-25.01,11.0,NOMINAL,True,VEH-01-SNOWCAT,-69.780909,39.603182,17.2,165.5,93.952,99.85,80.3,IN_TRANSIT
19,Day 01 00:19,-25.01,11.0,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
19,Day 01 00:19,-25.01,11.0,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
19,Day 01 00:19,-25.01,11.0,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
19,Day 01 00:19,-25.01,11.0,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
20,Day 01 00:20,-25.06,11.5,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
20,Day 01 00:20,-25.06,11.5,NOMINAL,True,VEH-01-SNOWCAT,-69.782875,39.604656,16.4,165.5,93.82000000000001,99.84,79.8,IN_TRANSIT
20,Day 01 00:20,-25.06,11.5,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
20,Day 01 00:20,-25.06,11.5,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
20,Day 01 00:20,-25.06,11.5,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
20,Day 01 00:20,-25.06,11.5,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
21,Day 01 00:21,-25.12,10.3,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
21,Day 01 00:21,-25.12,10.3,NOMINAL,True,VEH-01-SNOWCAT,-69.784984,39.606238,17.6,165.5,93.67999999999999,99.83,79.8,IN_TRANSIT
21,Day 01 00:21,-25.12,10.3,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
21,Day 01 00:21,-25.12,10.3,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
21,Day 01 00:21,-25.12,10.3,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
21,Day 01 00:21,-25.12,10.3,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
22,Day 01 00:22,-25.12,10.8,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
22,Day 01 00:22,-25.12,10.8,NOMINAL,True,VEH-01-SNOWCAT,-69.787082,39.607811,17.5,165.5,93.54,99.82,80.3,IN_TRANSIT
22,Day 01 00:22,-25.12,10.8,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
22,Day 01 00:22,-25.12,10.8,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
22,Day 01 00:22,-25.12,10.8,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
22,Day 01 00:22,-25.12,10.8,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
23,Day 01 00:23,-25.13,10.4,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
23,Day 01 00:23,-25.13,10.4,NOMINAL,True,VEH-01-SNOWCAT,-69.789119,39.609339,17.0,165.5,93.404,99.81,79.2,IN_TRANSIT
23,Day 01 00:23,-25.13,10.4,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
23,Day 01 00:23,-25.13,10.4,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
23,Day 01 00:23,-25.13,10.4,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
23,Day 01 00:23,-25.13,10.4,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
24,Day 01 00:24,-25.35,9.1,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.7,AVAILABLE
24,Day 01 00:24,-25.35,9.1,NOMINAL,True,VEH-01-SNOWCAT,-69.791061,39.610796,16.2,165.5,93.27600000000001,99.8,80.2,IN_TRANSIT
24,Day 01 00:24,-25.35,9.1,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.7,AVAILABLE
24,Day 01 00:24,-25.35,9.1,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.7,AVAILABLE
24,Day 01 00:24,-25.35,9.1,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.7,AVAILABLE
24,Day 01 00:24,-25.35,9.1,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.7,AVAILABLE
25,Day 01 00:25,-25.49,8.7,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.6,AVAILABLE
25,Day 01 00:25,-25.49,8.7,NOMINAL,True,VEH-01-SNOWCAT,-69.793278,39.612458,18.5,165.5,93.128,99.79,79.8,IN_TRANSIT
25,Day 01 00:25,-25.49,8.7,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.6,AVAILABLE
25,Day 01 00:25,-25.49,8.7,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.6,AVAILABLE
25,Day 01 00:25,-25.49,8.7,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.6,AVAILABLE
25,Day 01 00:25,-25.49,8.7,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.6,AVAILABLE
26,Day 01 00:26,-25.38,7.8,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.6,AVAILABLE
26,Day 01 00:26,-25.38,7.8,NOMINAL,True,VEH-01-SNOWCAT,-69.795327,39.613996,17.1,165.5,92.99199999999999,99.78,79.5,IN_TRANSIT
26,Day 01 00:26,-25.38,7.8,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.6,AVAILABLE
26,Day 01 00:26,-25.38,7.8,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.6,AVAILABLE
26,Day 01 00:26,-25.38,7.8,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.6,AVAILABLE
26,Day 01 00:26,-25.38,7.8,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.6,AVAILABLE
27,Day 01 00:27,-25.43,8.7,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.5,AVAILABLE
27,Day 01 00:27,-25.43,8.7,NOMINAL,True,VEH-01-SNOWCAT,-69.797185,39.615389,15.5,165.5,92.868,99.77,80.2,IN_TRANSIT
27,Day 01 00:27,-25.43,8.7,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.5,AVAILABLE
27,Day 01 00:27,-25.43,8.7,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.5,AVAILABLE
27,Day 01 00:27,-25.43,8.7,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.5,AVAILABLE
27,Day 01 00:27,-25.43,8.7,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.5,AVAILABLE
28,Day 01 00:28,-25.39,8.1,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.5,AVAILABLE
28,Day 01 00:28,-25.39,8.1,NOMINAL,True,VEH-01-SNOWCAT,-69.799079,39.616809,15.8,165.5,92.744,99.76,80.0,IN_TRANSIT
28,Day 01 00:28,-25.39,8.1,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.5,AVAILABLE
28,Day 01 00:28,-25.39,8.1,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.5,AVAILABLE
28,Day 01 00:28,-25.39,8.1,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.5,AVAILABLE
28,Day 01 00:28,-25.39,8.1,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.5,AVAILABLE
29,Day 01 00:29,-25.47,8.3,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.5,AVAILABLE
29,Day 01 00:29,-25.47,8.3,NOMINAL,True,VEH-01-SNOWCAT,-69.801152,39.618364,17.3,165.5,92.608,99.75,80.8,IN_TRANSIT
29,Day 01 00:29,-25.47,8.3,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.5,AVAILABLE
29,Day 01 00:29,-25.47,8.3,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.5,AVAILABLE
29,Day 01 00:29,-25.47,8.3,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.5,AVAILABLE
29,Day 01 00:29,-25.47,8.3,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.5,AVAILABLE
