tick,sim_time,ambient_temp_c,wind_speed_kmh,readiness,network_online,vehicle_id,lat,lon,speed_kmh,heading_deg,fuel_pct,battery_pct,engine_temp_c,vehicle_status
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,VEH-01-SNOWCAT,-69.751944,39.583887,24.1,145.3,95.86399999999999,99.99,79.6,IN_TRANSIT
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,20.0,AVAILABLE
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,20.0,AVAILABLE
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,20.0,AVAILABLE
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,20.0,AVAILABLE
6,Day 01 00:06,-25.05,14.7,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
6,Day 01 00:06,-25.05,14.7,NOMINAL,True,VEH-01-SNOWCAT,-69.753839,39.587677,23.5,145.3,95.732,99.98,79.9,IN_TRANSIT
6,Day 01 00:06,-25.05,14.7,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
6,Day 01 00:06,-25.05,14.7,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
6,Day 01 00:06,-25.05,14.7,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
6,Day 01 00:06,-25.05,14.7,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
7,Day 01 00:07,-24.87,14.5,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
7,Day 01 00:07,-24.87,14.5,NOMINAL,True,VEH-01-SNOWCAT,-69.755702,39.591403,23.1,145.3,95.6,99.97,79.8,IN_TRANSIT
7,Day 01 00:07,-24.87,14.5,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
7,Day 01 00:07,-24.87,14.5,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
7,Day 01 00:07,-24.87,14.5,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
7,Day 01 00:07,-24.87,14.5,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
8,Day 01 00:08,-24.82,14.9,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
8,Day 01 00:08,-24.82,14.9,NOMINAL,True,VEH-01-SNOWCAT,-69.757629,39.595258,23.9,145.3,95.464,99.96,81.1,IN_TRANSIT
8,Day 01 00:08,-24.82,14.9,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
8,Day 01 00:08,-24.82,14.9,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
8,Day 01 00:08,-24.82,14.9,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
8,Day 01 00:08,-24.82,14.9,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
9,Day 01 00:09,-24.9,14.1,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
9,Day 01 00:09,-24.9,14.1,NOMINAL,True,VEH-01-SNOWCAT,-69.759581,39.599161,24.2,145.3,95.328,99.95,80.6,IN_TRANSIT
9,Day 01 00:09,-24.9,14.1,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
9,Day 01 00:09,-24.9,14.1,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
9,Day 01 00:09,-24.9,14.1,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
9,Day 01 00:09,-24.9,14.1,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
10,Day 01 00:10,-25.03,13.3,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
10,Day 01 00:10,-25.03,13.3,NOMINAL,True,VEH-01-SNOWCAT,-69.76154,39.603081,24.3,145.3,95.192,99.94,80.4,IN_TRANSIT
10,Day 01 00:10,-25.03,13.3,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
10,Day 01 00:10,-25.03,13.3,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
10,Day 01 00:10,-25.03,13.3,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
10,Day 01 00:10,-25.03,13.3,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
11,Day 01 00:11,-25.13,13.5,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
11,Day 01 00:11,-25.13,13.5,NOMINAL,True,VEH-01-SNOWCAT,-69.76346,39.606919,23.8,145.3,95.056,99.93,80.1,IN_TRANSIT
11,Day 01 00:11,-25.13,13.5,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
11,Day 01 00:11,-25.13,13.5,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
11,Day 01 00:11,-25.13,13.5,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
11,Day 01 00:11,-25.13,13.5,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
12,Day 01 00:12,-25.1,14.2,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.8,AVAILABLE
12,Day 01 00:12,-25.1,14.2,NOMINAL,True,VEH-01-SNOWCAT,-69.765363,39.610968,23.6,137.3,94.92399999999999,99.92,80.1,IN_TRANSIT
12,Day 01 00:12,-25.1,14.2,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.8,AVAILABLE
12,Day 01 00:12,-25.1,14.2,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.8,AVAILABLE
12,Day 01 00:12,-25.1,14.2,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.8,AVAILABLE
12,Day 01 00:12,-25.1,14.2,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.8,AVAILABLE
13,Day 01 00:13,-25.32,13.9,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.7,AVAILABLE
13,Day 01 00:13,-25.32,13.9,NOMINAL,True,VEH-01-SNOWCAT,-69.767226,39.615935,23.1,137.3,94.792,99.91,79.7,IN_TRANSIT
13,Day 01 00:13,-25.32,13.9,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.7,AVAILABLE
13,Day 01 00:13,-25.32,13.9,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.7,AVAILABLE
13,Day 01 00:13,-25.32,13.9,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.7,AVAILABLE
13,Day 01 00:13,-25.32,13.9,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.7,AVAILABLE
14,Day 01 00:14,-25.1,13.0,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.7,AVAILABLE
14,Day 01 00:14,-25.1,13.0,NOMINAL,True,VEH-01-SNOWCAT,-69.769218,39.621247,24.7,137.3,94.652,99.9,79.2,IN_TRANSIT
14,Day 01 00:14,-25.1,13.0,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.7,AVAILABLE
14,Day 01 00:14,-25.1,13.0,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.7,AVAILABLE
14,Day 01 00:14,-25.1,13.0,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.7,AVAILABLE
14,Day 01 00:14,-25.1,13.0,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.7,AVAILABLE
15,Day 01 00:15,-25.08,13.6,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.7,AVAILABLE
15,Day 01 00:15,-25.08,13.6,NOMINAL,True,VEH-01-SNOWCAT,-69.771185,39.626495,24.4,137.3,94.512,99.89,80.4,IN_TRANSIT
15,Day 01 00:15,-25.08,13.6,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.7,AVAILABLE
15,Day 01 00:15,-25.08,13.6,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.7,AVAILABLE
15,Day 01 00:15,-25.08,13.6,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.7,AVAILABLE
15,Day 01 00:15,-25.08,13.6,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.7,AVAILABLE
16,Day 01 00:16,-25.15,14.5,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.7,AVAILABLE
16,Day 01 00:16,-25.15,14.5,NOMINAL,True,VEH-01-SNOWCAT,-69.773073,39.631527,23.4,137.3,94.38,99.88,79.4,IN_TRANSIT
16,Day 01 00:16,-25.15,14.5,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.7,AVAILABLE
16,Day 01 00:16,-25.15,14.5,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.7,AVAILABLE
16,Day 01 00:16,-25.15,14.5,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.7,AVAILABLE
16,Day 01 00:16,-25.15,14.5,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.7,AVAILABLE
17,Day 01 00:17,-25.29,15.0,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.7,AVAILABLE
17,Day 01 00:17,-25.29,15.0,NOMINAL,True,VEH-01-SNOWCAT,-69.774976,39.636602,23.6,137.3,94.248,99.87,80.3,IN_TRANSIT
17,Day 01 00:17,-25.29,15.0,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.7,AVAILABLE
17,Day 01 00:17,-25.29,15.0,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.7,AVAILABLE
17,Day 01 00:17,-25.29,15.0,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.7,AVAILABLE
17,Day 01 00:17,-25.29,15.0,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.7,AVAILABLE
18,Day 01 00:18,-25.27,15.6,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.7,AVAILABLE
18,Day 01 00:18,-25.27,15.6,NOMINAL,True,VEH-01-SNOWCAT,-69.776839,39.64157,23.1,137.3,94.116,99.86,80.2,IN_TRANSIT
18,Day 01 00:18,-25.27,15.6,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.7,AVAILABLE
18,Day 01 00:18,-25.27,15.6,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.7,AVAILABLE
18,Day 01 00:18,-25.27,15.6,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.7,AVAILABLE
18,Day 01 00:18,-25.27,15.6,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.7,AVAILABLE
19,Day 01 00:19,-25.32,15.2,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.6,AVAILABLE
19,Day 01 00:19,-25.32,15.2,NOMINAL,True,VEH-01-SNOWCAT,-69.778637,39.646366,22.3,137.3,93.988,99.85,80.2,IN_TRANSIT
19,Day 01 00:19,-25.32,15.2,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.6,AVAILABLE
19,Day 01 00:19,-25.32,15.2,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.6,AVAILABLE
19,Day 01 00:19,-25.32,15.2,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.6,AVAILABLE
19,Day 01 00:19,-25.32,15.2,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.6,AVAILABLE
20,Day 01 00:20,-25.32,15.7,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.6,AVAILABLE
20,Day 01 00:20,-25.32,15.7,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,80.3,AVAILABLE
20,Day 01 00:20,-25.32,15.7,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.6,AVAILABLE
20,Day 01 00:20,-25.32,15.7,NOMINAL,True,SKIDOO-01,-69.753395,39.58679,42.1,145.3,91.25,97.99,79.8,IN_TRANSIT
20,Day 01 00:20,-25.32,15.7,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.6,AVAILABLE
20,Day 01 00:20,-25.32,15.7,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.6,AVAILABLE
21,Day 01 00:21,-25.57,14.3,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.5,AVAILABLE
21,Day 01 00:21,-25.57,14.3,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,80.1,AVAILABLE
21,Day 01 00:21,-25.57,14.3,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.5,AVAILABLE
21,Day 01 00:21,-25.57,14.3,NOMINAL,True,SKIDOO-01,-69.75671,39.593419,41.1,145.3,90.85,97.98,79.5,IN_TRANSIT
21,Day 01 00:21,-25.57,14.3,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.5,AVAILABLE
21,Day 01 00:21,-25.57,14.3,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.5,AVAILABLE
22,Day 01 00:22,-25.71,13.9,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.4,AVAILABLE
22,Day 01 00:22,-25.71,13.9,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,79.9,AVAILABLE
22,Day 01 00:22,-25.71,13.9,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.4,AVAILABLE
22,Day 01 00:22,-25.71,13.9,NOMINAL,True,SKIDOO-01,-69.760242,39.600484,43.8,145.3,90.41666666666667,97.97,79.8,IN_TRANSIT
22,Day 01 00:22,-25.71,13.9,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.4,AVAILABLE
22,Day 01 00:22,-25.71,13.9,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.4,AVAILABLE
23,Day 01 00:23,-25.85,13.7,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.3,AVAILABLE
23,Day 01 00:23,-25.85,13.7,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,79.7,AVAILABLE
23,Day 01 00:23,-25.85,13.7,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.3,AVAILABLE
23,Day 01 00:23,-25.85,13.7,NOMINAL,True,SKIDOO-01,-69.763597,39.607194,41.6,145.3,90.01666666666667,97.96,79.8,IN_TRANSIT
23,Day 01 00:23,-25.85,13.7,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.3,AVAILABLE
23,Day 01 00:23,-25.85,13.7,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.3,AVAILABLE
24,Day 01 00:24,-26.11,14.1,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.2,AVAILABLE
24,Day 01 00:24,-26.11,14.1,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,79.5,AVAILABLE
24,Day 01 00:24,-26.11,14.1,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.2,AVAILABLE
24,Day 01 00:24,-26.11,14.1,NOMINAL,True,SKIDOO-01,-69.76704,39.615441,42.7,137.3,89.60000000000001,97.95,79.7,IN_TRANSIT
24,Day 01 00:24,-26.11,14.1,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.2,AVAILABLE
24,Day 01 00:24,-26.11,14.1,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.2,AVAILABLE
25,Day 01 00:25,-26.1,13.6,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.1,AVAILABLE
25,Day 01 00:25,-26.1,13.6,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,79.3,AVAILABLE
25,Day 01 00:25,-26.1,13.6,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.1,AVAILABLE
25,Day 01 00:25,-26.1,13.6,NOMINAL,True,SKIDOO-01,-69.770492,39.624645,42.8,137.3,89.18333333333332,97.94,80.0,IN_TRANSIT
25,Day 01 00:25,-26.1,13.6,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.1,AVAILABLE
25,Day 01 00:25,-26.1,13.6,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.1,AVAILABLE
26,Day 01 00:26,-26.13,12.6,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.0,AVAILABLE
26,Day 01 00:26,-26.13,12.6,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,79.1,AVAILABLE
26,Day 01 00:26,-26.13,12.6,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.0,AVAILABLE
26,Day 01 00:26,-26.13,12.6,NOMINAL,True,SKIDOO-01,-69.773952,39.633871,42.9,137.3,88.76666666666667,97.93,80.1,IN_TRANSIT
26,Day 01 00:26,-26.13,12.6,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.0,AVAILABLE
26,Day 01 00:26,-26.13,12.6,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.0,AVAILABLE
27,Day 01 00:27,-26.0,13.0,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.9,AVAILABLE
27,Day 01 00:27,-26.0,13.0,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,78.9,AVAILABLE
27,Day 01 00:27,-26.0,13.0,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.9,AVAILABLE
27,Day 01 00:27,-26.0,13.0,NOMINAL,True,SKIDOO-01,-69.777508,39.643355,44.1,137.3,88.33333333333333,97.92,79.4,IN_TRANSIT
27,Day 01 00:27,-26.0,13.0,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.9,AVAILABLE
27,Day 01 00:27,-26.0,13.0,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.9,AVAILABLE
28,Day 01 00:28,-26.14,12.6,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.8,AVAILABLE
28,Day 01 00:28,-26.14,12.6,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,78.7,AVAILABLE
28,Day 01 00:28,-26.14,12.6,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.8,AVAILABLE
28,Day 01 00:28,-26.14,12.6,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,137.3,87.93333333333334,97.91,80.3,AVAILABLE
28,Day 01 00:28,-26.14,12.6,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.8,AVAILABLE
28,Day 01 00:28,-26.14,12.6,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.8,AVAILABLE
29,Day 01 00:29,-26.36,11.6,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.7,AVAILABLE
29,Day 01 00:29,-26.36,11.6,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,78.5,AVAILABLE
29,Day 01 00:29,-26.36,11.6,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.7,AVAILABLE
29,Day 01 00:29,-26.36,11.6,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,137.3,87.93333333333334,97.91,80.1,AVAILABLE
29,Day 01 00:29,-26.36,11.6,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.7,AVAILABLE
29,Day 01 00:29,-26.36,11.6,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.7,AVAILABLE
