tick,sim_time,ambient_temp_c,wind_speed_kmh,readiness,network_online,vehicle_id,lat,lon,speed_kmh,heading_deg,fuel_pct,battery_pct,engine_temp_c,vehicle_status
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,20.0,AVAILABLE
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,20.0,AVAILABLE
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,20.0,AVAILABLE
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,20.0,AVAILABLE
5,Day 01 00:05,-24.91,13.8,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,20.0,AVAILABLE
6,Day 01 00:06,-25.04,14.2,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
6,Day 01 00:06,-25.04,14.2,NOMINAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
6,Day 01 00:06,-25.04,14.2,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
6,Day 01 00:06,-25.04,14.2,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
6,Day 01 00:06,-25.04,14.2,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
6,Day 01 00:06,-25.04,14.2,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
7,Day 01 00:07,-24.91,14.2,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
7,Day 01 00:07,-24.91,14.2,NOMINAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
7,Day 01 00:07,-24.91,14.2,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
7,Day 01 00:07,-24.91,14.2,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
7,Day 01 00:07,-24.91,14.2,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
7,Day 01 00:07,-24.91,14.2,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
8,Day 01 00:08,-25.01,15.4,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
8,Day 01 00:08,-25.01,15.4,NOMINAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
8,Day 01 00:08,-25.01,15.4,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
8,Day 01 00:08,-25.01,15.4,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
8,Day 01 00:08,-25.01,15.4,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
8,Day 01 00:08,-25.01,15.4,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
9,Day 01 00:09,-25.07,15.0,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
9,Day 01 00:09,-25.07,15.0,NOMINAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
9,Day 01 00:09,-25.07,15.0,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
9,Day 01 00:09,-25.07,15.0,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
9,Day 01 00:09,-25.07,15.0,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
9,Day 01 00:09,-25.07,15.0,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
10,Day 01 00:10,-25.02,15.4,DEGRADED,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
10,Day 01 00:10,-25.02,15.4,DEGRADED,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
10,Day 01 00:10,-25.02,15.4,DEGRADED,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
10,Day 01 00:10,-25.02,15.4,DEGRADED,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
10,Day 01 00:10,-25.02,15.4,DEGRADED,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
10,Day 01 00:10,-25.02,15.4,DEGRADED,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
11,Day 01 00:11,-24.7,15.0,DEGRADED,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
11,Day 01 00:11,-24.7,15.0,DEGRADED,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
11,Day 01 00:11,-24.7,15.0,DEGRADED,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
11,Day 01 00:11,-24.7,15.0,DEGRADED,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
11,Day 01 00:11,-24.7,15.0,DEGRADED,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
11,Day 01 00:11,-24.7,15.0,DEGRADED,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
12,Day 01 00:12,-24.82,15.6,DEGRADED,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
12,Day 01 00:12,-24.82,15.6,DEGRADED,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
12,Day 01 00:12,-24.82,15.6,DEGRADED,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
12,Day 01 00:12,-24.82,15.6,DEGRADED,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
12,Day 01 00:12,-24.82,15.6,DEGRADED,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
12,Day 01 00:12,-24.82,15.6,DEGRADED,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
13,Day 01 00:13,-24.84,14.8,DEGRADED,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
13,Day 01 00:13,-24.84,14.8,DEGRADED,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
13,Day 01 00:13,-24.84,14.8,DEGRADED,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
13,Day 01 00:13,-24.84,14.8,DEGRADED,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
13,Day 01 00:13,-24.84,14.8,DEGRADED,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
13,Day 01 00:13,-24.84,14.8,DEGRADED,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
14,Day 01 00:14,-24.74,15.5,DEGRADED,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
14,Day 01 00:14,-24.74,15.5,DEGRADED,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
14,Day 01 00:14,-24.74,15.5,DEGRADED,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
14,Day 01 00:14,-24.74,15.5,DEGRADED,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
14,Day 01 00:14,-24.74,15.5,DEGRADED,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
14,Day 01 00:14,-24.74,15.5,DEGRADED,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
15,Day 01 00:15,-24.84,15.7,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
15,Day 01 00:15,-24.84,15.7,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
15,Day 01 00:15,-24.84,15.7,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
15,Day 01 00:15,-24.84,15.7,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
15,Day 01 00:15,-24.84,15.7,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
15,Day 01 00:15,-24.84,15.7,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
16,Day 01 00:16,-24.81,16.6,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
16,Day 01 00:16,-24.81,16.6,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
16,Day 01 00:16,-24.81,16.6,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
16,Day 01 00:16,-24.81,16.6,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
16,Day 01 00:16,-24.81,16.6,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
16,Day 01 00:16,-24.81,16.6,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
17,Day 01 00:17,-24.71,16.7,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
17,Day 01 00:17,-24.71,16.7,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
17,Day 01 00:17,-24.71,16.7,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
17,Day 01 00:17,-24.71,16.7,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
17,Day 01 00:17,-24.71,16.7,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
17,Day 01 00:17,-24.71,16.7,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
18,Day 01 00:18,-24.62,15.2,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
18,Day 01 00:18,-24.62,15.2,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
18,Day 01 00:18,-24.62,15.2,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
18,Day 01 00:18,-24.62,15.2,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
18,Day 01 00:18,-24.62,15.2,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
18,Day 01 00:18,-24.62,15.2,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
19,Day 01 00:19,-24.69,14.6,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
19,Day 01 00:19,-24.69,14.6,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
19,Day 01 00:19,-24.69,14.6,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
19,Day 01 00:19,-24.69,14.6,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
19,Day 01 00:19,-24.69,14.6,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
19,Day 01 00:19,-24.69,14.6,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
20,Day 01 00:20,-24.47,13.7,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
20,Day 01 00:20,-24.47,13.7,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
20,Day 01 00:20,-24.47,13.7,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
20,Day 01 00:20,-24.47,13.7,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
20,Day 01 00:20,-24.47,13.7,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
20,Day 01 00:20,-24.47,13.7,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
21,Day 01 00:21,-24.72,13.4,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
21,Day 01 00:21,-24.72,13.4,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
21,Day 01 00:21,-24.72,13.4,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
21,Day 01 00:21,-24.72,13.4,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
21,Day 01 00:21,-24.72,13.4,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
21,Day 01 00:21,-24.72,13.4,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
22,Day 01 00:22,-24.63,14.1,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
22,Day 01 00:22,-24.63,14.1,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
22,Day 01 00:22,-24.63,14.1,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
22,Day 01 00:22,-24.63,14.1,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
22,Day 01 00:22,-24.63,14.1,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
22,Day 01 00:22,-24.63,14.1,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
23,Day 01 00:23,-24.68,13.6,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
23,Day 01 00:23,-24.68,13.6,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
23,Day 01 00:23,-24.68,13.6,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
23,Day 01 00:23,-24.68,13.6,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
23,Day 01 00:23,-24.68,13.6,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
23,Day 01 00:23,-24.68,13.6,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
24,Day 01 00:24,-24.71,12.3,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
24,Day 01 00:24,-24.71,12.3,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
24,Day 01 00:24,-24.71,12.3,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
24,Day 01 00:24,-24.71,12.3,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
24,Day 01 00:24,-24.71,12.3,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
24,Day 01 00:24,-24.71,12.3,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
25,Day 01 00:25,-24.85,12.8,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
25,Day 01 00:25,-24.85,12.8,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
25,Day 01 00:25,-24.85,12.8,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
25,Day 01 00:25,-24.85,12.8,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
25,Day 01 00:25,-24.85,12.8,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
25,Day 01 00:25,-24.85,12.8,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
26,Day 01 00:26,-24.75,12.4,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
26,Day 01 00:26,-24.75,12.4,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
26,Day 01 00:26,-24.75,12.4,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
26,Day 01 00:26,-24.75,12.4,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
26,Day 01 00:26,-24.75,12.4,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
26,Day 01 00:26,-24.75,12.4,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
27,Day 01 00:27,-24.66,12.1,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
27,Day 01 00:27,-24.66,12.1,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
27,Day 01 00:27,-24.66,12.1,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
27,Day 01 00:27,-24.66,12.1,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
27,Day 01 00:27,-24.66,12.1,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
27,Day 01 00:27,-24.66,12.1,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
28,Day 01 00:28,-24.76,11.7,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
28,Day 01 00:28,-24.76,11.7,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
28,Day 01 00:28,-24.76,11.7,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
28,Day 01 00:28,-24.76,11.7,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
28,Day 01 00:28,-24.76,11.7,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
28,Day 01 00:28,-24.76,11.7,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
29,Day 01 00:29,-24.94,12.2,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
29,Day 01 00:29,-24.94,12.2,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
29,Day 01 00:29,-24.94,12.2,CRITICAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.9,AVAILABLE
29,Day 01 00:29,-24.94,12.2,CRITICAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.9,AVAILABLE
29,Day 01 00:29,-24.94,12.2,CRITICAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.9,AVAILABLE
29,Day 01 00:29,-24.94,12.2,CRITICAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.9,AVAILABLE
30,Day 01 00:30,-24.94,12.7,CRITICAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.9,AVAILABLE
30,Day 01 00:30,-24.94,12.7,CRITICAL,True,VEH-01-SNOWCAT,-69.75,39.58,0.0,0.0,96.0,100.0,19.9,AVAILABLE
